source_file,dataset,model,model_seed,reference_label,candidate_label,layer,cka,rsa_spearman,rsa_defined,samples,reference_features,candidate_features
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,exact,5,1.0,0.9999999999999998,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,0,0.9988509295246144,0.9884227471659358,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,1,0.9955929745171452,0.9931600627876314,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,3,0.9884421579808372,0.9833967061852936,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,4,0.9935998274807356,0.9920006890536172,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,5,0.9947151541127728,0.9945811543208448,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,strict,0,0.9819618226410932,0.979003566932026,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,strict,1,0.9739902669911172,0.9470899349176816,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,strict,3,0.9590932091662772,0.9396830512740102,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,strict,4,0.9763962557129492,0.9718810880519644,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,strict,5,0.979918771421218,0.9822254919516256,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,exact,0,1.0,0.9999999999999998,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,exact,1,1.0,0.9999999999999998,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,exact,3,1.0,0.9999999999999998,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,exact,4,1.0,0.9999999999999998,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,exact,5,1.0,0.9999999999999998,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,0,0.9937540696581908,0.984258149583928,True,1000,1176,1176
