source_file,dataset,model,model_seed,reference_label,candidate_label,reference_layer,candidate_layer,cka
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,0,5,0.7364654912382327
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,1,0,0.9024268227907304
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,1,1,1.0
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,1,3,0.9369893639502602
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,1,4,0.8359477910773491
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,1,5,0.761795184618703
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,3,0,0.8636824755461563
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,3,1,0.9369893639502602
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,3,3,1.0
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,3,4,0.9401689149568908
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,3,5,0.8798522443804501
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,4,0,0.7867059278685434
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,4,1,0.8359477910773491
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,4,3,0.9401689149568908
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,4,4,1.0
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,4,5,0.9722476002201972
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,5,0,0.7364654912382329
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,5,1,0.761795184618703
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,5,3,0.8798522443804501
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,5,4,0.9722476002201974
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,5,5,1.0
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,0,0,0.9937540696581908
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,0,1,0.8917253139760322
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,0,3,0.8783086281539374
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,0,4,0.784879681675627
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,0,5,0.7319889970907859
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,1,0,0.9139946534696876
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,1,1,0.9855786140659684
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,1,3,0.9378318371949006
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,1,4,0.8291982250148124
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,1,5,0.7499548608812253
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,3,0,0.8767539236843871
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,3,1,0.9016966328983304
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,3,3,0.9864505356462654
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,3,4,0.934353579969199
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,3,5,0.8723439864654591
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,4,0,0.7944144137493679
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,4,1,0.7933583934939776
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,4,3,0.9247295483969128
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,4,4,0.9914580666782564
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,4,5,0.963920635305941
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,5,0,0.7366384711792323
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,5,1,0.7088137589517711
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,5,3,0.8583459180320429
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,5,4,0.9628143451290828
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,5,5,0.9924729890011492
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,0,0,0.9675303177912248
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,0,1,0.9019706213486076
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,0,3,0.8732178448216639
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,0,4,0.8005419269111367
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,0,5,0.740735278237205
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,1,0,0.9007006040992431
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,1,1,0.9746382838668848
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,1,3,0.9524174620192826
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,1,4,0.8469975386943913
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,1,5,0.7506085451067065
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,3,0,0.8532649389813495
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,3,1,0.8809064638836616
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,3,3,0.9572819430898388
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,3,4,0.939110672385445
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,3,5,0.8692786752321827
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,4,0,0.7660173712534781
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,4,1,0.7689728158555419
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,4,3,0.885072205021143
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,4,4,0.9733408743659682
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,4,5,0.9425891879448036
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,5,0,0.6958856485143733
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,5,1,0.6808359529550547
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,5,3,0.8034691557001303
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,5,4,0.9483363364527996
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,strict,5,5,0.9731304714076704
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,0,0,1.0
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,0,1,0.9214686655324104
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,0,3,0.8558962919512451
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,0,4,0.7768695403889637
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,0,5,0.7297630812748704
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,1,0,0.9214686655324104
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,1,1,1.0
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,1,3,0.927776502340306
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,1,4,0.8227495557621267
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,1,5,0.7556819018122962
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,3,0,0.8558962919512451
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,3,1,0.927776502340306
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,3,3,1.0
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,3,4,0.9305894144222152
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,3,5,0.8663612875984064
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,4,0,0.7768695403889637
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,4,1,0.822749555762127
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,4,3,0.9305894144222152
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,4,4,1.0
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,4,5,0.9751172123086684
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,5,0,0.7297630812748704
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,5,1,0.7556819018122959
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,5,3,0.8663612875984064
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,5,4,0.9751172123086684
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,exact,5,5,1.0
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,0,0,0.9731313707134992
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,0,1,0.909907393636506
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,0,3,0.8719154501706414
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,0,4,0.7774943061700149
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,0,5,0.7339640470296982
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,1,0,0.9244748428297976
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,1,1,0.9882310835988096
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,1,3,0.9374776124712544
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,1,4,0.8149051903210123
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,1,5,0.751115929609463
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,3,0,0.8609354093604588
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,3,1,0.8984386153500463
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,3,3,0.9870454823295696
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,3,4,0.9192679480321038
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,3,5,0.8574687689267626
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,4,0,0.7608111621907265
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,4,1,0.7713660686874917
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,4,3,0.9136728646568928
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,4,4,0.9900866628632125
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,4,5,0.9648132515221786
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,5,0,0.6929042314140649
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,5,1,0.6914846943683314
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,5,3,0.8515409725248996
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,5,4,0.9738417415217204
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,5,5,0.9929883810075354
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,0,0,0.9575127652755672
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,0,1,0.8866272566994204
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,0,3,0.8863804211377626
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,0,4,0.8200827001046773
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,0,5,0.7476216550610566
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,1,0,0.913379187230376
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,1,1,0.9713727169441984
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,1,3,0.9452096875341958
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,1,4,0.8583536512624047
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,1,5,0.7643121231435185
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,3,0,0.8473745642271396
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,3,1,0.8775629427457033
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,3,3,0.9526150391873588
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,3,4,0.9372007463139091
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,3,5,0.8591041104483493
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,4,0,0.7490185112393953
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,4,1,0.7413623716516411
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,4,3,0.8701965919487207
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,4,4,0.9664172416374684
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,4,5,0.9439847323843532
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,5,0,0.6812281410395196
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,5,1,0.6523391301041519
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,5,3,0.7935487051482327
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,5,4,0.9386778535090908
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,8,bp,strict,5,5,0.9688860363003416
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,0,0,1.0
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,0,1,0.9260795234759466
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,0,3,0.8819203659451614
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,0,4,0.8166162196105666
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,0,5,0.7730796314065365
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,1,0,0.9260795234759466
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,1,1,1.0
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,1,3,0.9343066028274108
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,1,4,0.8189448532910177
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,1,5,0.7453719084883266
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,3,0,0.8819203659451612
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,3,1,0.9343066028274108
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,3,3,1.0
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,3,4,0.9242282131469836
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,3,5,0.8455552782181167
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,4,0,0.8166162196105666
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,4,1,0.8189448532910181
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,4,3,0.9242282131469836
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,4,4,1.0
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,4,5,0.9678467508695042
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,5,0,0.7730796314065365
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,5,1,0.7453719084883266
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,5,3,0.8455552782181167
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,5,4,0.9678467508695042
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,exact,5,5,1.0
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,0,0,0.9987225329923128
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,0,1,0.9255289874388122
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,0,3,0.8936781534374629
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,0,4,0.8209081469539133
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,0,5,0.7721603285504752
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,1,0,0.9267452896772206
