model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
0,2,joint_vjp,parameter:0.0.bias,nonzero,1.0,0.0,0.0,0.35510715427140205,0.35510715427140205,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:0.0.weight,nonzero,0.9999999999999998,0.0,0.0,1.416249111546037,1.416249111546037,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:1.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.1598476471210096,0.1598476471210096,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:1.0.weight,nonzero,1.0,0.0,0.0,2.3117924019822738,2.3117924019822738,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:3.0.bias,nonzero,1.0,0.0,0.0,0.2956551199415639,0.2956551199415639,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:3.0.weight,nonzero,0.9999999999999853,0.0,0.0,6.310398923699472,6.310398923699472,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:4.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.4806943691845559,0.4806943691845559,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:4.0.weight,nonzero,0.9999999999999954,0.0,0.0,5.247117924202996,5.247117924202996,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:5.bias,nonzero,0.9999999999999998,0.0,0.0,0.1786667204467755,0.1786667204467755,True,True,parameter_after_optimizer_step
0,2,joint_vjp,parameter:5.weight,nonzero,1.0000000000000002,0.0,0.0,1.820444914556549,1.820444914556549,True,True,parameter_after_optimizer_step
0,3,fixedpred,gradient:0.0.bias,nonzero,1.0,0.0,0.0,0.007522334617293973,0.007522334617293973,True,True,endpoint_gradient
0,3,fixedpred,gradient:0.0.weight,nonzero,1.0,0.0,0.0,0.012485924466098133,0.012485924466098133,True,True,endpoint_gradient
