cell_id,block_id,candidate_id,method,depth,width,batch_size,model_seed,repetition,primary_host_time_median_us,primary_device_time_median_us,primary_peak_allocated_max_bytes,primary_peak_reserved_max_bytes,observer_cost_median_ms,saved_tensor_bytes_median,state_vjp_calls_median,graph_span_max,dependency_radius_max,graph_lifetimes,feedback_operator,fallback_validation_cost_ms,fallback_validation_status
s3b-cell-17346661c01f0301f1d0,s3b-block-730db41052eb8c30b0cc,stage2_baseline,strict,16,64,256,72,3,100961.59899999999,100964.80178833008,1321475584,1356857344,193.78403854370117,48892500.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-17346661c01f0301f1d0,s3b-block-730db41052eb8c30b0cc,stage2_baseline,strict,16,64,256,72,4,101148.83350000001,101151.45492553711,1614288384,1652555776,186.66460800170898,48892500.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-6f4d923a5fe88c19f082,s3b-block-730db41052eb8c30b0cc,isolated_layer_vjp,strict,16,64,256,72,0,130159.698,130162.04833984375,338041856,369098752,184.32889556884766,50254420.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-6f4d923a5fe88c19f082,s3b-block-730db41052eb8c30b0cc,isolated_layer_vjp,strict,16,64,256,72,1,132339.04249999998,132341.9189453125,524338176,555745280,180.80338287353516,50254420.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-6f4d923a5fe88c19f082,s3b-block-730db41052eb8c30b0cc,isolated_layer_vjp,strict,16,64,256,72,2,131538.58299999998,131541.56494140625,710634496,744488960,185.12680053710938,50254420.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-6f4d923a5fe88c19f082,s3b-block-730db41052eb8c30b0cc,isolated_layer_vjp,strict,16,64,256,72,3,132205.52850000001,132208.42742919922,896930816,931135488,184.44379425048828,50254420.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-6f4d923a5fe88c19f082,s3b-block-730db41052eb8c30b0cc,isolated_layer_vjp,strict,16,64,256,72,4,132790.1885,132793.4112548828,1083227136,1117782016,184.48446655273438,50254420.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-32a51f7ae0eb987ff1cd,s3b-block-730db41052eb8c30b0cc,composite_vjp,strict,16,64,256,72,0,95683.92199999999,95685.53161621094,339952640,371195904,18.743030548095703,50254420.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-32a51f7ae0eb987ff1cd,s3b-block-730db41052eb8c30b0cc,composite_vjp,strict,16,64,256,72,1,96520.48499999999,96523.30017089844,526248960,557842432,18.964092254638672,50254420.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-32a51f7ae0eb987ff1cd,s3b-block-730db41052eb8c30b0cc,composite_vjp,strict,16,64,256,72,2,96260.1275,96239.94064331055,712545280,744488960,18.946449279785156,50254420.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-32a51f7ae0eb987ff1cd,s3b-block-730db41052eb8c30b0cc,composite_vjp,strict,16,64,256,72,3,97043.3685,97045.30334472656,898841600,931135488,18.037322998046875,50254420.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-32a51f7ae0eb987ff1cd,s3b-block-730db41052eb8c30b0cc,composite_vjp,strict,16,64,256,72,4,96968.594,96975.86441040039,1085137920,1117782016,18.707592010498047,50254420.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-12edaaf065336c3ede0f,s3b-block-e41d3dd827629f1e6d6b,stage2_baseline,strict,16,256,64,70,0,97730.7875,97737.72430419922,960485888,1012924416,152.03806686401367,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-12edaaf065336c3ede0f,s3b-block-e41d3dd827629f1e6d6b,stage2_baseline,strict,16,256,64,70,1,97864.44450000001,97871.18911743164,1768534528,1828716544,153.799072265625,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-12edaaf065336c3ede0f,s3b-block-e41d3dd827629f1e6d6b,stage2_baseline,strict,16,256,64,70,2,98400.0205,98406.94046020508,2576583168,2646605824,165.8559684753418,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-12edaaf065336c3ede0f,s3b-block-e41d3dd827629f1e6d6b,stage2_baseline,strict,16,256,64,70,3,98641.9435,98648.193359375,3384631808,3462397952,157.40685653686523,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-12edaaf065336c3ede0f,s3b-block-e41d3dd827629f1e6d6b,stage2_baseline,strict,16,256,64,70,4,98902.84,98909.39712524414,4192680448,4278190080,158.18532943725586,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-50424a0f070f0a4990f8,s3b-block-e41d3dd827629f1e6d6b,isolated_layer_vjp,strict,16,256,64,70,0,132157.4375,132160.68267822266,865029632,918552576,172.53984832763672,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50424a0f070f0a4990f8,s3b-block-e41d3dd827629f1e6d6b,isolated_layer_vjp,strict,16,256,64,70,1,131031.4245,131037.29248046875,1576238592,1639972864,182.06745147705078,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50424a0f070f0a4990f8,s3b-block-e41d3dd827629f1e6d6b,isolated_layer_vjp,strict,16,256,64,70,2,130283.7505,130290.86303710938,2287447552,2361393152,183.73482513427734,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50424a0f070f0a4990f8,s3b-block-e41d3dd827629f1e6d6b,isolated_layer_vjp,strict,16,256,64,70,3,133129.9365,133137.10021972656,2998656512,3082813440,182.54093170166016,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50424a0f070f0a4990f8,s3b-block-e41d3dd827629f1e6d6b,isolated_layer_vjp,strict,16,256,64,70,4,133457.533,133465.46936035156,3709865472,3806330880,182.10816955566406,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-0b1478452874c096757c,s3b-block-e41d3dd827629f1e6d6b,composite_vjp,strict,16,256,64,70,0,94965.7125,94968.81484985352,865029632,918552576,19.439071655273438,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-0b1478452874c096757c,s3b-block-e41d3dd827629f1e6d6b,composite_vjp,strict,16,256,64,70,1,94655.12049999999,94658.83255004883,1576238592,1639972864,19.537044525146484,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-0b1478452874c096757c,s3b-block-e41d3dd827629f1e6d6b,composite_vjp,strict,16,256,64,70,2,94316.993,94324.66888427734,2287447552,2361393152,18.89470672607422,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-0b1478452874c096757c,s3b-block-e41d3dd827629f1e6d6b,composite_vjp,strict,16,256,64,70,3,94427.361,94434.6694946289,2998656512,3082813440,18.654617309570312,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-0b1478452874c096757c,s3b-block-e41d3dd827629f1e6d6b,composite_vjp,strict,16,256,64,70,4,95651.086,95658.53881835938,3709865472,3804233728,18.784725189208984,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-95cc05ec7990d4a79808,s3b-block-5293bf2a6dda7849ebe0,composite_vjp,strict,16,256,64,71,0,96999.794,97002.68936157227,865029632,918552576,18.79015350341797,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-95cc05ec7990d4a79808,s3b-block-5293bf2a6dda7849ebe0,composite_vjp,strict,16,256,64,71,1,96369.592,96372.23434448242,1576238592,1639972864,19.224334716796875,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-95cc05ec7990d4a79808,s3b-block-5293bf2a6dda7849ebe0,composite_vjp,strict,16,256,64,71,2,96908.5385,96913.16986083984,2287447552,2361393152,19.445693969726562,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-95cc05ec7990d4a79808,s3b-block-5293bf2a6dda7849ebe0,composite_vjp,strict,16,256,64,71,3,97991.829,97998.60382080078,2998656512,3084910592,19.240966796875,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-95cc05ec7990d4a79808,s3b-block-5293bf2a6dda7849ebe0,composite_vjp,strict,16,256,64,71,4,97536.08499999999,97539.43634033203,3709865472,3806330880,19.37225341796875,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-f850263d3701049fbec8,s3b-block-5293bf2a6dda7849ebe0,isolated_layer_vjp,strict,16,256,64,71,0,133813.836,133821.22039794922,865029632,918552576,178.9932861328125,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-f850263d3701049fbec8,s3b-block-5293bf2a6dda7849ebe0,isolated_layer_vjp,strict,16,256,64,71,1,134242.831,134250.66375732422,1576238592,1639972864,178.8466339111328,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-f850263d3701049fbec8,s3b-block-5293bf2a6dda7849ebe0,isolated_layer_vjp,strict,16,256,64,71,2,137137.572,137144.58465576172,2287447552,2361393152,180.35839080810547,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-f850263d3701049fbec8,s3b-block-5293bf2a6dda7849ebe0,isolated_layer_vjp,strict,16,256,64,71,3,133472.21850000002,133479.72869873047,2998656512,3082813440,179.80931854248047,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-f850263d3701049fbec8,s3b-block-5293bf2a6dda7849ebe0,isolated_layer_vjp,strict,16,256,64,71,4,133477.99349999998,133484.619140625,3709865472,3806330880,180.16413116455078,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-7f4b09156d27ceeadda0,s3b-block-5293bf2a6dda7849ebe0,stage2_baseline,strict,16,256,64,71,0,100859.868,100863.30795288086,960485888,1012924416,174.95593643188477,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-7f4b09156d27ceeadda0,s3b-block-5293bf2a6dda7849ebe0,stage2_baseline,strict,16,256,64,71,1,101512.579,101518.12744140625,1768534528,1828716544,190.01725006103516,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-7f4b09156d27ceeadda0,s3b-block-5293bf2a6dda7849ebe0,stage2_baseline,strict,16,256,64,71,2,101406.98749999999,101413.77258300781,2576583168,2644508672,189.04504776000977,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-7f4b09156d27ceeadda0,s3b-block-5293bf2a6dda7849ebe0,stage2_baseline,strict,16,256,64,71,3,101344.8465,101351.806640625,3384631808,3462397952,189.8831558227539,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-7f4b09156d27ceeadda0,s3b-block-5293bf2a6dda7849ebe0,stage2_baseline,strict,16,256,64,71,4,101560.718,101567.95501708984,4192680448,4280287232,189.6722640991211,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-69619a5c2396ad61215f,s3b-block-1670e5358f7599134dc5,isolated_layer_vjp,strict,16,256,64,72,0,132417.856,132425.16326904297,865029632,918552576,178.4727783203125,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-69619a5c2396ad61215f,s3b-block-1670e5358f7599134dc5,isolated_layer_vjp,strict,16,256,64,72,1,133398.771,133412.55950927734,1576238592,1639972864,171.67047882080078,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-69619a5c2396ad61215f,s3b-block-1670e5358f7599134dc5,isolated_layer_vjp,strict,16,256,64,72,2,131682.8635,131683.19702148438,2287447552,2361393152,173.03168487548828,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-69619a5c2396ad61215f,s3b-block-1670e5358f7599134dc5,isolated_layer_vjp,strict,16,256,64,72,3,133520.376,133529.75463867188,2998656512,3082813440,180.49237823486328,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-69619a5c2396ad61215f,s3b-block-1670e5358f7599134dc5,isolated_layer_vjp,strict,16,256,64,72,4,131904.08000000002,131911.53717041016,3709865472,3806330880,180.3462677001953,121263700.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-35748a27ca1816e5b68b,s3b-block-1670e5358f7599134dc5,composite_vjp,strict,16,256,64,72,0,94357.917,94364.12811279297,865029632,918552576,19.080272674560547,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-35748a27ca1816e5b68b,s3b-block-1670e5358f7599134dc5,composite_vjp,strict,16,256,64,72,1,94568.701,94575.63781738281,1576238592,1639972864,19.655784606933594,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-35748a27ca1816e5b68b,s3b-block-1670e5358f7599134dc5,composite_vjp,strict,16,256,64,72,2,94729.7355,94736.46545410156,2287447552,2361393152,19.486034393310547,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-35748a27ca1816e5b68b,s3b-block-1670e5358f7599134dc5,composite_vjp,strict,16,256,64,72,3,94804.6515,94811.26022338867,2998656512,3082813440,19.28137969970703,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-35748a27ca1816e5b68b,s3b-block-1670e5358f7599134dc5,composite_vjp,strict,16,256,64,72,4,94925.41,94932.14797973633,3709865472,3804233728,19.403480529785156,121263700.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-ed6f3d629b7c3b4f0ae0,s3b-block-1670e5358f7599134dc5,stage2_baseline,strict,16,256,64,72,0,99742.74849999999,99749.92752075195,960485888,1012924416,176.8295555114746,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-ed6f3d629b7c3b4f0ae0,s3b-block-1670e5358f7599134dc5,stage2_baseline,strict,16,256,64,72,1,100212.33350000001,100219.16580200195,1768534528,1828716544,181.40111923217773,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-ed6f3d629b7c3b4f0ae0,s3b-block-1670e5358f7599134dc5,stage2_baseline,strict,16,256,64,72,2,101118.9265,101125.73623657227,2576583168,2644508672,187.7468032836914,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-ed6f3d629b7c3b4f0ae0,s3b-block-1670e5358f7599134dc5,stage2_baseline,strict,16,256,64,72,3,100753.3755,100760.12802124023,3384631808,3462397952,182.65575790405273,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-ed6f3d629b7c3b4f0ae0,s3b-block-1670e5358f7599134dc5,stage2_baseline,strict,16,256,64,72,4,100813.012,100818.56536865234,4192680448,4280287232,183.50272750854492,119748180.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-530593ce6128e75062ae,s3b-block-91023e2726e8438df1fa,composite_vjp,strict,16,256,256,70,0,95591.2235,95594.9821472168,1128998912,1226833920,19.059104919433594,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-530593ce6128e75062ae,s3b-block-91023e2726e8438df1fa,composite_vjp,strict,16,256,256,70,1,94553.681,94557.01446533203,2088794112,2229272576,19.193557739257812,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-530593ce6128e75062ae,s3b-block-91023e2726e8438df1fa,composite_vjp,strict,16,256,256,70,2,95175.10250000001,95178.46298217773,3048589312,3231711232,19.212703704833984,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-530593ce6128e75062ae,s3b-block-91023e2726e8438df1fa,composite_vjp,strict,16,256,256,70,3,96365.5785,96368.40057373047,4008384512,4236247040,19.43737030029297,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-530593ce6128e75062ae,s3b-block-91023e2726e8438df1fa,composite_vjp,strict,16,256,256,70,4,95864.8705,95868.4196472168,4968179712,5240782848,19.369491577148438,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-55a1d84516e054721d9e,s3b-block-91023e2726e8438df1fa,isolated_layer_vjp,strict,16,256,256,70,0,132362.307,132365.49377441406,1121386496,1239416832,175.8525390625,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-55a1d84516e054721d9e,s3b-block-91023e2726e8438df1fa,isolated_layer_vjp,strict,16,256,256,70,1,132916.4805,132919.5556640625,2081181696,2256535552,174.15036010742188,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-55a1d84516e054721d9e,s3b-block-91023e2726e8438df1fa,isolated_layer_vjp,strict,16,256,256,70,2,133176.9145,133179.3670654297,3040976896,3267362816,174.4935302734375,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-55a1d84516e054721d9e,s3b-block-91023e2726e8438df1fa,isolated_layer_vjp,strict,16,256,256,70,3,133939.71000000002,133941.9937133789,4000772096,4284481536,174.74905395507812,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-55a1d84516e054721d9e,s3b-block-91023e2726e8438df1fa,isolated_layer_vjp,strict,16,256,256,70,4,134026.074,134029.23583984375,4960567296,5295308800,174.92321014404297,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-2452870dcf052a62ffab,s3b-block-91023e2726e8438df1fa,stage2_baseline,strict,16,256,256,70,0,100576.30350000001,100578.97567749023,1498760704,1606418432,159.75353622436523,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-2452870dcf052a62ffab,s3b-block-91023e2726e8438df1fa,stage2_baseline,strict,16,256,256,70,1,99632.6935,99636.09313964844,2841398784,2998927360,164.43790817260742,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-2452870dcf052a62ffab,s3b-block-91023e2726e8438df1fa,stage2_baseline,strict,16,256,256,70,2,100467.6555,100470.99685668945,4184036864,4389339136,161.74195098876953,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-2452870dcf052a62ffab,s3b-block-91023e2726e8438df1fa,stage2_baseline,strict,16,256,256,70,3,100537.6245,100541.01943969727,5526674944,5783945216,158.6726837158203,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-2452870dcf052a62ffab,s3b-block-91023e2726e8438df1fa,stage2_baseline,strict,16,256,256,70,4,99797.9745,99801.91040039062,6869313024,7174356992,157.3575210571289,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-9c5efe908acedc126fe8,s3b-block-f17b38a3987bce4706d1,isolated_layer_vjp,strict,16,256,256,71,0,128682.36,128684.41772460938,1121386496,1237319680,173.55890655517578,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-9c5efe908acedc126fe8,s3b-block-f17b38a3987bce4706d1,isolated_layer_vjp,strict,16,256,256,71,1,128925.5885,128928.61938476562,2081181696,2254438400,176.73309326171875,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-9c5efe908acedc126fe8,s3b-block-f17b38a3987bce4706d1,isolated_layer_vjp,strict,16,256,256,71,2,129441.12049999999,129444.3359375,3040976896,3269459968,176.8059310913086,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-9c5efe908acedc126fe8,s3b-block-f17b38a3987bce4706d1,isolated_layer_vjp,strict,16,256,256,71,3,130255.1455,130258.40759277344,4000772096,4284481536,176.02301788330078,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-9c5efe908acedc126fe8,s3b-block-f17b38a3987bce4706d1,isolated_layer_vjp,strict,16,256,256,71,4,130118.38,130149.7802734375,4960567296,5297405952,175.66549682617188,252584020.0,300.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-481ab89126e4d1011f7f,s3b-block-f17b38a3987bce4706d1,composite_vjp,strict,16,256,256,71,0,93494.644,93498.21090698242,1128998912,1226833920,19.14550018310547,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-481ab89126e4d1011f7f,s3b-block-f17b38a3987bce4706d1,composite_vjp,strict,16,256,256,71,1,93887.8845,93891.05606079102,2088794112,2231369728,18.915660858154297,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-481ab89126e4d1011f7f,s3b-block-f17b38a3987bce4706d1,composite_vjp,strict,16,256,256,71,2,94788.81450000001,94792.25540161133,3048589312,3233808384,19.17721939086914,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-481ab89126e4d1011f7f,s3b-block-f17b38a3987bce4706d1,composite_vjp,strict,16,256,256,71,3,94810.53649999999,94814.7201538086,4008384512,4236247040,19.09117889404297,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-481ab89126e4d1011f7f,s3b-block-f17b38a3987bce4706d1,composite_vjp,strict,16,256,256,71,4,94752.08600000001,94755.68389892578,4968179712,5240782848,19.1192626953125,252584020.0,20.0,15,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-817ba3fc9aa75b7e7578,s3b-block-f17b38a3987bce4706d1,stage2_baseline,strict,16,256,256,71,0,100432.139,100436.00463867188,1498760704,1606418432,177.60821914672852,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-817ba3fc9aa75b7e7578,s3b-block-f17b38a3987bce4706d1,stage2_baseline,strict,16,256,256,71,1,101025.61249999999,101028.94973754883,2841398784,2998927360,183.3301239013672,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-817ba3fc9aa75b7e7578,s3b-block-f17b38a3987bce4706d1,stage2_baseline,strict,16,256,256,71,2,101326.2335,101330.08193969727,4184036864,4389339136,186.39526748657227,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-817ba3fc9aa75b7e7578,s3b-block-f17b38a3987bce4706d1,stage2_baseline,strict,16,256,256,71,3,100948.723,100951.91955566406,5526674944,5783945216,181.88013076782227,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-817ba3fc9aa75b7e7578,s3b-block-f17b38a3987bce4706d1,stage2_baseline,strict,16,256,256,71,4,100383.706,100387.74108886719,6869313024,7174356992,184.17923736572266,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-5b4fbf8f64cc27b0d373,s3b-block-5623456ecc73c4de5b83,stage2_baseline,strict,16,256,256,72,0,99874.11050000001,99858.23440551758,1498760704,1606418432,168.55825805664062,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-5b4fbf8f64cc27b0d373,s3b-block-5623456ecc73c4de5b83,stage2_baseline,strict,16,256,256,72,1,100030.277,100035.12573242188,2841398784,3001024512,161.30830764770508,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-5b4fbf8f64cc27b0d373,s3b-block-5623456ecc73c4de5b83,stage2_baseline,strict,16,256,256,72,2,101138.0295,101143.6653137207,4184036864,4391436288,163.41715621948242,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-5b4fbf8f64cc27b0d373,s3b-block-5623456ecc73c4de5b83,stage2_baseline,strict,16,256,256,72,3,100583.473,100587.27645874023,5526674944,5783945216,162.10881805419922,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-5b4fbf8f64cc27b0d373,s3b-block-5623456ecc73c4de5b83,stage2_baseline,strict,16,256,256,72,4,101474.9405,101480.08346557617,6869313024,7172259840,166.69132232666016,247136340.0,300.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
