cell_id,method,depth,width,batch_size,model_seed,region,host_time_median_us,device_time_median_us,host_time_share_of_region_sum,device_time_share_of_region_sum,host_time_to_composite_ratio,device_time_to_composite_ratio,peak_allocated_max_bytes,peak_reserved_max_bytes,vjp_calls_total,synchronization_points_total,saved_tensor_bytes_mean,saved_tensor_bytes_max,actual_inference_steps_total,non_finite_events_total
s3b-cell-a433ce60d2636cdd48ce,strict,16,64,256,70,optimizer_step,228.9645,204.956501722,0.000665220259408,0.0006082975102,0.000837171720948,0.000749385298237,1620841472,1652555776,0,500,0,0,0,0
s3b-cell-a433ce60d2636cdd48ce,strict,16,64,256,70,parameter_vjp,5111.949,5065.89698792,0.0148519619411,0.0150352513767,0.0186910160384,0.0185225093775,1621018112,1652555776,4000,500,2768896,2768896,0,0
s3b-cell-a433ce60d2636cdd48ce,strict,16,64,256,70,state_inference,264746.821,264709.793091,0.769180152133,0.785641376143,0.968003999537,0.967862085734,1621646848,1652555776,80000,500,43100240,43100240,5000,0
s3b-cell-03c7dbfcbf55a03996ca,strict,16,64,256,71,initial_forward,1975.4695,1932.01452494,0.00566760365321,0.0056614653984,0.00714321520021,0.00698599176214,1620736512,1652555776,250,500,3023364,3023364,0,0
s3b-cell-03c7dbfcbf55a03996ca,strict,16,64,256,71,local_state_vjp,73524.171,66370.9378541,0.210940163925,0.194489618618,0.265860331364,0.239991376415,1621581312,1652555776,75000,150000,0,0,0,0
s3b-cell-03c7dbfcbf55a03996ca,strict,16,64,256,71,optimizer_step,229.933,206.264004111,0.000659675642066,0.000604424297612,0.000831428124114,0.000745832194815,1620841472,1652555776,0,500,0,0,0,0
s3b-cell-03c7dbfcbf55a03996ca,strict,16,64,256,71,parameter_vjp,5147.705,5098.99520874,0.0147687178484,0.0149418053375,0.0186138862697,0.0184375107245,1621018112,1652555776,4000,500,2768896,2768896,0,0
s3b-cell-03c7dbfcbf55a03996ca,strict,16,64,256,71,state_inference,267677.3525,267648.757935,0.767963838931,0.784302686348,0.96791012624,0.967793975638,1621646848,1652555776,80000,500,43100240,43100240,5000,0
s3b-cell-17346661c01f0301f1d0,strict,16,64,256,72,initial_forward,1967.1435,1924.05647039,0.0057217833173,0.00571635870248,0.0072250584211,0.00706679264725,1620736512,1652555776,250,500,3023364,3023364,0,0
s3b-cell-17346661c01f0301f1d0,strict,16,64,256,72,local_state_vjp,73045.7165,66028.009966,0.212466331038,0.196168769048,0.268287274987,0.242511725887,1621581312,1652555776,75000,150000,0,0,0,0
s3b-cell-17346661c01f0301f1d0,strict,16,64,256,72,optimizer_step,230.136,206.207506359,0.000669391086878,0.000612641100522,0.000845259151047,0.00075737158039,1620841472,1652555776,0,500,0,0,0,0
s3b-cell-17346661c01f0301f1d0,strict,16,64,256,72,parameter_vjp,5119.0385,5071.21181488,0.0148896250273,0.0150665358508,0.0188015527196,0.0186258578776,1621018112,1652555776,4000,500,2768896,2768896,0,0
s3b-cell-17346661c01f0301f1d0,strict,16,64,256,72,state_inference,263436.986,263358.291626,0.766252869531,0.782435695298,0.967569277039,0.967278490778,1621646848,1652555776,80000,500,43100240,43100240,5000,0
s3b-cell-12edaaf065336c3ede0f,strict,16,256,64,70,initial_forward,1985.8535,1942.47150421,0.00576821577168,0.00576374984849,0.00728428635991,0.00712507738547,4206168576,4278190080,250,500,5852676,5852676,0,0
s3b-cell-12edaaf065336c3ede0f,strict,16,256,64,70,local_state_vjp,73022.3405,65945.0699762,0.212104576776,0.195673854808,0.267852406471,0.241889636863,4207461888,4278190080,75000,150000,0,0,0,0
s3b-cell-12edaaf065336c3ede0f,strict,16,256,64,70,optimizer_step,227.0795,205.180995166,0.000659587201838,0.000608818161419,0.000832947699549,0.000752613598407,4210780160,4278190080,0,500,0,0,0,0
s3b-cell-12edaaf065336c3ede0f,strict,16,256,64,70,parameter_vjp,5170.691,5115.29111862,0.0150190642848,0.0151782192665,0.0189665521261,0.0187631298531,4210900480,4278190080,4000,500,2166784,2166784,0,0
s3b-cell-12edaaf065336c3ede0f,strict,16,256,64,70,state_inference,263869.2115,263807.220459,0.766448555966,0.782775357916,0.967895616736,0.967657366679,4207527424,4278190080,80000,500,111728720,111728720,5000,0
s3b-cell-7f4b09156d27ceeadda0,strict,16,256,64,71,initial_forward,1951.4505,1907.70846605,0.00557362243167,0.00556539411845,0.00698357566276,0.00682701792373,4206168576,4278190080,250,500,5852676,5852676,0,0
s3b-cell-7f4b09156d27ceeadda0,strict,16,256,64,71,local_state_vjp,72142.282,64956.2720731,0.206048701326,0.189498165461,0.258172618179,0.232455661645,4207461888,4278190080,75000,150000,0,0,0,0
s3b-cell-7f4b09156d27ceeadda0,strict,16,256,64,71,optimizer_step,228.9375,207.620002329,0.00065387832561,0.000605693773655,0.000819289217581,0.0007429989972,4210780160,4278190080,0,500,0,0,0,0
s3b-cell-7f4b09156d27ceeadda0,strict,16,256,64,71,parameter_vjp,5107.287,5062.63899803,0.0145871439671,0.0147693328435,0.0182772379806,0.0181174051465,4210900480,4278190080,4000,500,2166784,2166784,0,0
s3b-cell-7f4b09156d27ceeadda0,strict,16,256,64,71,state_inference,270692.5215,270646.240234,0.77313665395,0.789561413803,0.9687161961,0.968547745082,4207527424,4278190080,80000,500,111728720,111728720,5000,0
s3b-cell-ed6f3d629b7c3b4f0ae0,strict,16,256,64,72,initial_forward,1927.2365,1883.679986,0.00568309363475,0.00567387147989,0.00715925533951,0.00699742459291,4206168576,4278190080,250,500,5852676,5852676,0,0
s3b-cell-ed6f3d629b7c3b4f0ae0,strict,16,256,64,72,local_state_vjp,71386.13,64397.6820037,0.21050559234,0.19397359106,0.265183609987,0.239222122191,4207461888,4278190080,75000,150000,0,0,0,0
s3b-cell-ed6f3d629b7c3b4f0ae0,strict,16,256,64,72,optimizer_step,227.299,206.360004842,0.000670266207643,0.000621581242444,0.000844365276091,0.000766578497201,4210780160,4278190080,0,500,0,0,0,0
s3b-cell-ed6f3d629b7c3b4f0ae0,strict,16,256,64,72,parameter_vjp,5039.546,4996.16837502,0.0148607665923,0.0150490621881,0.0187207935348,0.0185595810952,4210900480,4278190080,4000,500,2166784,2166784,0,0
s3b-cell-ed6f3d629b7c3b4f0ae0,strict,16,256,64,72,state_inference,260537.2875,260508.117676,0.768280281225,0.78468189403,0.967838128157,0.967725899741,4207527424,4278190080,80000,500,111728720,111728720,5000,0
s3b-cell-2452870dcf052a62ffab,strict,16,256,256,70,initial_forward,1954.0295,1913.80697489,0.00559912469065,0.00559747315309,0.00703169227988,0.00688692129529,6895996416,7180648448,250,500,12369924,12369924,0,0
s3b-cell-2452870dcf052a62ffab,strict,16,256,256,70,local_state_vjp,72546.4025,65592.1780542,0.207876264639,0.191842991759,0.261062577813,0.236036430932,6901166592,7180648448,75000,150000,0,0,0,0
s3b-cell-2452870dcf052a62ffab,strict,16,256,256,70,optimizer_step,227.8545,207.064501941,0.000652899946917,0.000605619064923,0.000819948075803,0.000745131011972,6900945920,7180648448,0,500,0,0,0,0
s3b-cell-2452870dcf052a62ffab,strict,16,256,256,70,parameter_vjp,5162.226,5118.17646027,0.0147919706715,0.0149695636525,0.0185765796838,0.0184179903824,6901459456,7180648448,4000,500,8667136,8667136,0,0
s3b-cell-2452870dcf052a62ffab,strict,16,256,256,70,state_inference,269097.8755,269074.295044,0.771079740051,0.786984352371,0.968364834659,0.968276067998,6901428736,7180648448,80000,500,226099280,226099280,5000,0
s3b-cell-817ba3fc9aa75b7e7578,strict,16,256,256,71,initial_forward,1971.331,1927.77502537,0.0056274558732,0.00562148738603,0.007051332853,0.00689550955142,6895996416,7180648448,250,500,12369924,12369924,0,0
s3b-cell-817ba3fc9aa75b7e7578,strict,16,256,256,71,local_state_vjp,72172.3705,64940.7360107,0.206026704928,0.189370400342,0.258156244276,0.232288238796,6901166592,7180648448,75000,150000,0,0,0,0
s3b-cell-817ba3fc9aa75b7e7578,strict,16,256,256,71,optimizer_step,229.557,207.328997552,0.000655304404935,0.000604581618271,0.000821111632565,0.000741600583106,6900945920,7180648448,0,500,0,0,0,0
s3b-cell-817ba3fc9aa75b7e7578,strict,16,256,256,71,parameter_vjp,5112.502,5067.71945953,0.0145943930302,0.0147777207624,0.0182871132822,0.0181268599693,6901459456,7180648448,4000,500,8667136,8667136,0,0
s3b-cell-817ba3fc9aa75b7e7578,strict,16,256,256,71,state_inference,270820.1405,270786.148071,0.773096141763,0.789625809891,0.968707413399,0.968582145659,6901428736,7180648448,80000,500,226099280,226099280,5000,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,initial_forward,1928.7085,1885.86354256,0.0058166472162,0.00581186371014,0.00736900527095,0.00720507468056,6895996416,7180648448,250,500,12369924,12369924,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,local_state_vjp,71317.4135,64417.7690521,0.215080835026,0.198523003279,0.272482024107,0.246112630263,6901166592,7180648448,75000,150000,0,0,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,optimizer_step,231.12,206.975497305,0.000697017462519,0.00063785812416,0.000883038830504,0.000790764486125,6900945920,7180648448,0,500,0,0,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,parameter_vjp,5035.346,4991.10293388,0.0151857221003,0.0153816060178,0.019238516974,0.019068860798,6901459456,7180648448,4000,500,8667136,8667136,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,state_inference,253071.644,252983.451843,0.763219778195,0.779645668869,0.96690934818,0.966541121531,6901428736,7180648448,80000,500,226099280,226099280,5000,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,initial_forward,3417.838,3374.40848351,0.00491889430659,0.00496268094885,0.00623025723286,0.00615133547008,1031083520,1033895936,250,500,1716228,1716228,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,local_state_vjp,147799.6715,133121.778972,0.212710772909,0.195779769881,0.269418846762,0.242672671325,1032035840,1033895936,155000,310000,0,0,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,optimizer_step,294.386,271.780505776,0.000423675323213,0.000399702627847,0.000536625933047,0.000495438852003,1031448576,1033895936,0,500,0,0,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,parameter_vjp,10010.2555,9952.46887207,0.0144065894248,0.0146369142642,0.0182473442953,0.0181427278549,1031478272,1033895936,8000,500,1216512,1216512,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,state_inference,533316.5235,533236.328125,0.767540068036,0.784220932278,0.97216401946,0.972056452313,1031311872,1033895936,160000,500,29982800,29982800,5000,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,initial_forward,3454.624,3408.93697739,0.00477353466855,0.00481458040977,0.00601571845499,0.00593618239261,1031083520,1033895936,250,500,1716228,1716228,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,local_state_vjp,150936.109,135436.366513,0.208560685345,0.191282291609,0.262832984555,0.235843308207,1032035840,1033895936,155000,310000,0,0,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,optimizer_step,301.629,278.589993715,0.000416785296617,0.00039346398452,0.000525242440816,0.0004851251362,1031448576,1033895936,0,500,0,0,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,parameter_vjp,10074.7175,10016.1457062,0.0139210557392,0.0141462101583,0.0175436354271,0.0174417034334,1031478272,1033895936,8000,500,1216512,1216512,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,state_inference,558936.4735,558904.418945,0.772327938951,0.789363453838,0.973305476602,0.973253126387,1031311872,1033895936,160000,500,29982800,29982800,5000,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,initial_forward,3442.253,3395.8915472,0.0048073841535,0.0048431517104,0.00605620789935,0.00597464821048,1031083520,1033895936,250,500,1716228,1716228,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,local_state_vjp,149188.881,134478.835061,0.208354313991,0.19179098949,0.262478928657,0.236598760613,1032035840,1033895936,155000,310000,0,0,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,optimizer_step,287.096,264.079511166,0.000400952736749,0.000376624847527,0.00050510902687,0.000464615008129,1031448576,1033895936,0,500,0,0,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,parameter_vjp,10023,9971.24576569,0.0139979284993,0.0142207886541,0.0176341982345,0.017543164981,1031478272,1033895936,8000,500,1216512,1216512,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,state_inference,553093.289,553063.842773,0.77243942062,0.788768445298,0.973097545682,0.973046945869,1031311872,1033895936,160000,500,29982800,29982800,5000,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,initial_forward,3455.4335,3415.1185751,0.00487925682666,0.00492863338274,0.00616846544907,0.00609649874439,2184075776,2210398208,250,500,5382660,5382660,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,local_state_vjp,149720.45,134626.729548,0.211413279333,0.194290704369,0.267273389242,0.240328899159,2187880448,2210398208,155000,310000,0,0,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,optimizer_step,297.437,273.836001754,0.00041999694474,0.000395194846082,0.000530969517363,0.000488838324103,2183402496,2210398208,0,500,0,0,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,parameter_vjp,10129.0555,10079.5078278,0.0143027678571,0.0145465516552,0.0180818785497,0.0179934328676,2183579136,2210398208,8000,500,4866048,4866048,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,state_inference,544586.109,544518.707275,0.768984699038,0.785838915747,0.972167630317,0.972047541603,2184986112,2210398208,160000,500,90286160,90286160,5000,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,initial_forward,3523.844,3480.14044762,0.00493140715975,0.0049761300088,0.00622984861266,0.00615253498975,2184075776,2210398208,250,500,5382660,5382660,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,local_state_vjp,150773.6645,135783.39757,0.210998650513,0.194151888269,0.26655467853,0.24005126148,2187880448,2210398208,155000,310000,0,0,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,optimizer_step,300.134,277.203500271,0.000420019432326,0.00039636350228,0.000530610714751,0.000490067645363,2183402496,2210398208,0,500,0,0,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,parameter_vjp,10147.393,10099.1344452,0.014200664528,0.0144403959358,0.017939705107,0.0178542443834,2183579136,2210398208,8000,500,4866048,4866048,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,state_inference,549826.665,549726.989746,0.769449258367,0.786035222284,0.972045552004,0.971861506778,2184986112,2210398208,160000,500,90286160,90286160,5000,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,initial_forward,3445.467,3405.18593788,0.00500723360716,0.00505673813207,0.00636603044014,0.00629148949713,2184075776,2210398208,250,500,5382660,5382660,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,local_state_vjp,148450.2785,134003.49655,0.215740050187,0.198996648993,0.27428473173,0.247587534573,2187880448,2210398208,155000,310000,0,0,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,optimizer_step,296.126,274.122491479,0.00043035445098,0.000407074879553,0.00054713835022,0.000506474186,2183402496,2210398208,0,500,0,0,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,parameter_vjp,9979.7685,9927.99663544,0.0145034133907,0.0147431829208,0.0184391579013,0.0183431647196,2183579136,2210398208,8000,500,4866048,4866048,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,state_inference,525926.274,525784.942627,0.764318948364,0.780796355075,0.971729716046,0.971450753243,2184986112,2210398208,160000,500,90286160,90286160,5000,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,initial_forward,3487.666,3443.23945045,0.00472686311413,0.00476696706201,0.00593015196183,0.00585459629798,7539575296,7623147520,250,500,12144132,12144132,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,local_state_vjp,151427.6375,136199.309066,0.205231152914,0.188560113093,0.257475601619,0.231581910616,7542739456,7623147520,155000,310000,0,0,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,optimizer_step,303.587,281.868502498,0.000411454018885,0.000390230736653,0.000516195370668,0.000479265620351,7547348992,7623147520,0,500,0,0,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,parameter_vjp,10156.301,10106.9836617,0.0137649203143,0.0139925378135,0.0172689725163,0.0171850694617,7547469312,7623147520,8000,500,4263936,4263936,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,state_inference,572464.2415,572281.005859,0.775865609639,0.792290151294,0.973373007854,0.973058744975,7540934144,7623147520,160000,500,237557840,237557840,5000,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,initial_forward,3475.6755,3431.56349659,0.00498840575717,0.00503028938608,0.00632500568078,0.00624472086897,7539575296,7623147520,250,500,12144132,12144132,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,local_state_vjp,148723.818,134342.831194,0.213453399185,0.19693160815,0.270646380457,0.24447558158,7542739456,7623147520,155000,310000,0,0,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,optimizer_step,297.087,274.701505899,0.000426389201518,0.000402681771979,0.000540636478487,0.000499898727892,7547348992,7623147520,0,500,0,0,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,parameter_vjp,10106.844,10057.431221,0.0145056806357,0.0147430725302,0.0183923515629,0.0183024008434,7547469312,7623147520,8000,500,4263936,4263936,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,state_inference,534147.335,534073.608398,0.766626125221,0.782892348162,0.972036925843,0.971901178936,7540934144,7623147520,160000,500,237557840,237557840,5000,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,initial_forward,3513.107,3468.37103367,0.00477791232072,0.00481958828384,0.00599644599098,0.00591983483402,7539575296,7623147520,250,500,12144132,12144132,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,local_state_vjp,151072.347,135802.90994,0.205462124567,0.18870937028,0.25786210597,0.231789156645,7542739456,7623147520,155000,310000,0,0,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,optimizer_step,308.126,284.974500537,0.000419058973078,0.000395995627529,0.000525933573164,0.000486396051262,7547348992,7623147520,0,500,0,0,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,parameter_vjp,10094.749,10015.4809952,0.0137291080578,0.0139173388293,0.0172305076877,0.0170944782721,7547469312,7623147520,8000,500,4263936,4263936,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,state_inference,570292.4305,570068.786621,0.775611796082,0.792157706979,0.973419755948,0.972996553157,7540934144,7623147520,160000,500,237557840,237557840,5000,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,initial_forward,3513.1195,3469.47193146,0.00486804914666,0.00491105056549,0.00613926963422,0.00606300989877,11349282304,11634999296,250,500,24952836,24952836,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,local_state_vjp,151066.5855,136131.71459,0.209329504058,0.192694953908,0.263992870469,0.237894397015,11361934336,11634999296,155000,310000,0,0,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,optimizer_step,298.7625,275.427490473,0.00041398834659,0.000389868648475,0.000522095403841,0.000481318089357,11354248192,11634999296,0,500,0,0,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,parameter_vjp,10195.712,10134.4537735,0.0141279643636,0.0143453574257,0.0178172775167,0.0177102725606,11354761728,11634999296,8000,500,17055744,17055744,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,state_inference,556594.685,556451.202393,0.771260494085,0.787658769452,0.972663995116,0.97241574941,11354714624,11634999296,160000,500,477757520,477757520,5000,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,initial_forward,3453.709,3410.54046154,0.0050423936348,0.00508753877291,0.00640411819718,0.00632407086592,11349282304,11634999296,250,500,24952836,24952836,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,local_state_vjp,147257.2155,132935.894921,0.214994617704,0.198301860761,0.273055029665,0.246499353867,11361934336,11634999296,155000,310000,0,0,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,optimizer_step,296.396,273.570999503,0.000432736314432,0.000408088712862,0.000549599001298,0.000507275139301,11354248192,11634999296,0,500,0,0,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,parameter_vjp,9964.715,9914.53504562,0.0145484218527,0.0147896153201,0.0184772986552,0.0183842481678,11354761728,11634999296,8000,500,17055744,17055744,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,state_inference,523962.3925,523836.853027,0.764981830494,0.781412896433,0.971569142753,0.971336190871,11354714624,11634999296,160000,500,477757520,477757520,5000,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,initial_forward,3484.801,3442.38340855,0.00501499895193,0.00505954961757,0.00634258563541,0.00626537847608,11349282304,11634999296,250,500,24952836,24952836,0,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,local_state_vjp,147014.1085,132699.50591,0.211568924609,0.195039208216,0.267576132116,0.241522378377,11361934336,11634999296,155000,310000,0,0,0,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,optimizer_step,285.196,263.262495399,0.000410427350398,0.000386938205258,0.000519077001205,0.000479156147492,11354248192,11634999296,0,500,0,0,0,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,parameter_vjp,10055.159,10013.0724907,0.0144704423141,0.0147170233755,0.0183011044347,0.018224491992,11354761728,11634999296,8000,500,17055744,17055744,0,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,state_inference,534036.454,533955.26123,0.768535206775,0.784797280585,0.971984323331,0.971835906656,11354714624,11634999296,160000,500,477757520,477757520,5000,0
