run_id,experiment_id,status,stage,dataset,model,method,eta,inference_steps,model_seed,split_seed,config_sha256,git_commit,torch2pc_commit,run_directory,started_utc,finished_utc,test_evaluated,notes,best_epoch,epochs_completed,model_parameter_count,best_validation_metric,primary_metric,total_training_time_sec,mean_epoch_time_sec,median_epoch_time_sec,runtime_device,runtime_device_name,torch_version,hip_version,split_files,split_sha256,test_loss,test_accuracy,test_macro_f1,peak_gpu_memory_allocated_bytes,peak_gpu_memory_reserved_bytes,environment_lock_sha256
20260713T133906Z-aa3ad4d2,final_stage_2-fashionmnist-bp-s2-efad30e2bc-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,2,42,efad30e2bcc3fd1d6be06fe19778ba6c249e3fc71793b0322c5ad4c3d91955f8,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s2-efad30e2bc-6d66b0a6-0ffe23c9/20260713T133906Z-aa3ad4d2,2026-07-13T13:39:06Z,2026-07-13T13:39:36Z,True,,10,10,61706,0.8906139306797227,macro_f1,25.07311115298944,2.5073111152989442,1.689313940500142,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3397654215335846,0.8735,0.8742037155835991,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133940Z-903e718f,final_stage_2-fashionmnist-exact-s2-3b4e4bc43f-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,2,42,3b4e4bc43f265a2d0d29c94a123d9d593a0d1f44b0988a7dc614f656f984f118,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s2-3b4e4bc43f-6d66b0a6-0ffe23c9/20260713T133940Z-903e718f,2026-07-13T13:39:40Z,2026-07-13T13:40:11Z,True,,10,10,61706,0.8906139306797227,macro_f1,25.07257116198889,2.507257116198889,1.6929605650002486,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3397654215335846,0.8735,0.8742037155835991,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134015Z-404a9a31,final_stage_2-fashionmnist-strict-s2-a408a071d1-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,2,42,a408a071d150443db27c9aef6288644d6396d848d8ae5ed53fc5fe02676c2d6c,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s2-a408a071d1-6d66b0a6-0ffe23c9/20260713T134015Z-404a9a31,2026-07-13T13:40:15Z,2026-07-13T13:41:55Z,True,,10,10,61706,0.8848397482656722,macro_f1,94.42653634998715,9.442653634998715,8.603482270998938,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3545212517499924,0.8721,0.87246047470754,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134159Z-3731584b,final_stage_2-fashionmnist-bp-s3-79c7dae5c1-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,3,42,79c7dae5c10a2fe00e06cf0a003e2d8e1d074d651634864b796de26ac257fd50,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s3-79c7dae5c1-6d66b0a6-0ffe23c9/20260713T134159Z-3731584b,2026-07-13T13:41:59Z,2026-07-13T13:42:31Z,True,,10,10,61706,0.8883447925338137,macro_f1,25.84409733802022,2.5844097338020218,1.761102975004178,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3470865003824234,0.8726,0.8737630078898226,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134235Z-e1f6611c,final_stage_2-fashionmnist-strict-s3-0889df93ee-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,3,42,0889df93ee75d4047054b8ed46cf93ae1c6a3bdd4a6afc14eeb96f6460bab2c1,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s3-0889df93ee-6d66b0a6-0ffe23c9/20260713T134235Z-e1f6611c,2026-07-13T13:42:35Z,2026-07-13T13:44:15Z,True,,10,10,61706,0.8860026976828145,macro_f1,93.70797665299324,9.370797665299325,8.561828014499042,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35419687342643735,0.8707,0.8713053572035567,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134419Z-87fcf4cb,final_stage_2-fashionmnist-exact-s3-7300e0ebcc-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,3,42,7300e0ebcc4753a04fe43b47ae2c2ae7b2d0b4aabd30a4623f1a8605ed2fb05e,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s3-7300e0ebcc-6d66b0a6-0ffe23c9/20260713T134419Z-87fcf4cb,2026-07-13T13:44:19Z,2026-07-13T13:44:50Z,True,,10,10,61706,0.8883447925338137,macro_f1,25.636398967006244,2.563639896700624,1.7319460764992982,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3470865003824234,0.8726,0.8737630078898226,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134454Z-6c7c058f,final_stage_2-fashionmnist-fixedpred-s3-1286ec63a9-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,3,42,1286ec63a9cc60d16c7c0966101a0bb08c2534dc789b91e309c45905e60e5bd1,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s3-1286ec63a9-6d66b0a6-0ffe23c9/20260713T134454Z-6c7c058f,2026-07-13T13:44:54Z,2026-07-13T13:45:47Z,True,,10,10,61706,0.8850449657995121,macro_f1,47.26359323604265,4.726359323604266,3.8909331030081376,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34910703887939454,0.873,0.8739274868035043,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134551Z-8dfa099c,final_stage_2-fashionmnist-bp-s4-baa25e5fc8-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,4,42,baa25e5fc8bff391a4b49299a87f726c4c82b448b8678d3a0d604748e8e5cd28,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s4-baa25e5fc8-6d66b0a6-0ffe23c9/20260713T134551Z-8dfa099c,2026-07-13T13:45:51Z,2026-07-13T13:46:22Z,True,,10,10,61706,0.8846419247621735,macro_f1,25.59481818600034,2.559481818600034,1.7468306099981419,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34903596704006196,0.8694,0.8698490163110743,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134627Z-44bbf20d,final_stage_2-fashionmnist-strict-s4-ce2001078f-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,4,42,ce2001078fb580e7cb016c1113ec4766c4295424446aadbf962342b2c060e6b2,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s4-ce2001078f-6d66b0a6-0ffe23c9/20260713T134627Z-44bbf20d,2026-07-13T13:46:27Z,2026-07-13T13:48:07Z,True,,10,10,61706,0.8855198608790324,macro_f1,94.8177275449998,9.48177275449998,8.680723388999468,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35271480157375334,0.8707,0.8707543902412211,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134811Z-e3a3d843,final_stage_2-fashionmnist-exact-s4-12362e07d4-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,4,42,12362e07d4701c9a6ffb0efb0442cece04e6c33cacb7c6c480a31723cb81b5b4,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s4-12362e07d4-6d66b0a6-0ffe23c9/20260713T134811Z-e3a3d843,2026-07-13T13:48:11Z,2026-07-13T13:48:42Z,True,,10,10,61706,0.8846419247621735,macro_f1,25.40460465195065,2.540460465195065,1.734480209495814,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34903596704006196,0.8694,0.8698490163110743,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134846Z-b93a90b7,final_stage_2-fashionmnist-fixedpred-s4-c3e3593736-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,4,42,c3e35937363ab0962d37ff4f1de08dac8b78488d31e8b10a2e78fc1a9657c344,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s4-c3e3593736-6d66b0a6-0ffe23c9/20260713T134846Z-b93a90b7,2026-07-13T13:48:46Z,2026-07-13T13:49:40Z,True,,10,10,61706,0.8900974279945915,macro_f1,47.93446616802248,4.793446616802248,3.957120452003437,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34598283448219297,0.8737,0.874475970134015,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T134944Z-b0e892b4,final_stage_2-fashionmnist-fixedpred-s5-858e7a0368-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,5,42,858e7a03684a67fa0c24a5881603d599f7bfce41376754995a5a8c369a46e06c,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s5-858e7a0368-6d66b0a6-0ffe23c9/20260713T134944Z-b0e892b4,2026-07-13T13:49:44Z,2026-07-13T13:50:38Z,True,,10,10,61706,0.8883348278622467,macro_f1,47.72414557500451,4.7724145575004515,3.928789688499819,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3405572420120239,0.8733,0.874480014414884,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135042Z-77a01a82,final_stage_2-fashionmnist-strict-s5-3f3dd7ea7c-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,5,42,3f3dd7ea7cdf8b9a58f49c41f5c17f69593eaeb09393a992d8f7cc8a3ab4a9a5,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s5-3f3dd7ea7c-6d66b0a6-0ffe23c9/20260713T135042Z-77a01a82,2026-07-13T13:50:42Z,2026-07-13T13:52:22Z,True,,10,10,61706,0.8876922345513926,macro_f1,94.70966562799003,9.470966562799003,8.657300139500876,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3520441427230835,0.8733,0.8736595307649649,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135227Z-665b1178,final_stage_2-fashionmnist-bp-s5-1babdd0d7b-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,5,42,1babdd0d7bec4e13814d11fa9a53a868fddc725e9ba49598f06a4f8bf1d07575,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s5-1babdd0d7b-6d66b0a6-0ffe23c9/20260713T135227Z-665b1178,2026-07-13T13:52:27Z,2026-07-13T13:52:58Z,True,,10,10,61706,0.8879948954918927,macro_f1,25.73935961499228,2.5739359614992283,1.7464867224916816,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34450859491825103,0.8735,0.8744825223737033,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135302Z-14cf2e02,final_stage_2-fashionmnist-exact-s5-efceae618b-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,5,42,efceae618bee5c0d61ac3a1be1e0c148ee9de74ab3576a8397f45e2d86976428,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s5-efceae618b-6d66b0a6-0ffe23c9/20260713T135302Z-14cf2e02,2026-07-13T13:53:02Z,2026-07-13T13:53:34Z,True,,10,10,61706,0.8879948954918927,macro_f1,25.820269198025926,2.5820269198025927,1.7560977684988757,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34450859491825103,0.8735,0.8744825223737033,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135338Z-e4398409,final_stage_2-fashionmnist-bp-s6-7af7508caf-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,6,42,7af7508caf82ff1a71058edaf79e96316c404f823bae31ddec214caba956a569,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s6-7af7508caf-6d66b0a6-0ffe23c9/20260713T135338Z-e4398409,2026-07-13T13:53:38Z,2026-07-13T13:54:09Z,True,,10,10,61706,0.8866620532407632,macro_f1,25.413425174017902,2.54134251740179,1.7260947985050734,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3484330268859863,0.8708,0.8714488612739283,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135413Z-ec9b85a9,final_stage_2-fashionmnist-strict-s6-4d60a56b59-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,6,42,4d60a56b59d4ecf7c00565497e72f7fcde9641a34f0c016354b2e8a104c6ed73,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s6-4d60a56b59-6d66b0a6-0ffe23c9/20260713T135413Z-ec9b85a9,2026-07-13T13:54:13Z,2026-07-13T13:55:53Z,True,,10,10,61706,0.8863325209427373,macro_f1,93.90255387002253,9.390255387002252,8.608234853505564,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35548730638027193,0.8729,0.8726537701590675,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135557Z-10a3e229,final_stage_2-fashionmnist-fixedpred-s6-e6000207fd-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,6,42,e6000207fd8c8cd20939846b440fb38a6dd568f54cd9d566700a12280244e6ff,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s6-e6000207fd-6d66b0a6-0ffe23c9/20260713T135557Z-10a3e229,2026-07-13T13:55:57Z,2026-07-13T13:56:51Z,True,,10,10,61706,0.8887309406669008,macro_f1,47.98699756398855,4.798699756398856,3.9410607159952633,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3434515172719955,0.8743,0.8748254820796506,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135655Z-34bc0f80,final_stage_2-fashionmnist-exact-s6-fb6b935d36-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,6,42,fb6b935d3690d24cb384dd6932fea811e99f5f465d17ab3410bf6364415c8c12,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s6-fb6b935d36-6d66b0a6-0ffe23c9/20260713T135655Z-34bc0f80,2026-07-13T13:56:55Z,2026-07-13T13:57:26Z,True,,10,10,61706,0.8866620532407632,macro_f1,25.349272636012756,2.5349272636012756,1.7265712845037342,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3484330268859863,0.8708,0.8714488612739283,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
